City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
351,Kosh-Agach,RU,50.0,88.6667,0.36,65,15,0.13,few clouds
352,Tromso,NO,69.6496,18.957,33.8,86,75,9.22,light snow
353,Itarema,BR,-2.9248,-39.9167,86.45,60,26,16.78,scattered clouds
354,Chitral,PK,35.8462,71.7858,35.11,55,0,3.58,clear sky
355,Skegness,GB,53.1436,0.3363,42.8,81,0,4.61,clear sky
356,Nemuro,JP,43.3236,145.575,21.69,94,100,8.81,overcast clouds
357,Kodiak,US,57.79,-152.4072,37.4,75,1,14.97,clear sky
358,Genhe,CN,50.7833,121.5167,-26.0,83,95,3.47,overcast clouds
359,Leverkusen,DE,51.0333,7.0,39.0,97,97,5.14,light rain
360,Hofn,IS,64.2539,-15.2082,39.2,60,75,20.71,light rain
361,Menongue,AO,-14.6585,17.691,68.54,66,81,1.88,broken clouds
362,Payo,ID,-3.7508,103.6372,73.13,95,99,2.48,overcast clouds
363,Bagotville,AU,-28.9833,153.4167,69.8,88,90,4.34,overcast clouds
364,Ahipara,NZ,-35.1667,173.1667,64.08,85,16,12.03,few clouds
365,Road Town,VG,18.4167,-64.6167,80.6,78,40,9.22,scattered clouds
366,Morondava,MG,-20.2833,44.2833,84.49,77,31,8.75,scattered clouds
367,Mastic Beach,US,40.7668,-72.8521,44.6,42,1,20.71,clear sky
368,Oropesa,PE,-13.5928,-71.7719,59.0,63,75,10.36,light rain
369,Latung,PH,5.5,120.8833,78.03,86,100,16.44,heavy intensity rain
370,Makakilo City,US,21.3469,-158.0858,69.8,88,90,3.2,moderate rain
371,Sarh,TD,9.1429,18.3923,87.8,25,0,4.65,clear sky
372,Chicama,PE,-7.8447,-79.1469,69.8,78,0,9.22,clear sky
373,Khalkhal,IR,37.6189,48.5258,30.13,93,45,9.08,scattered clouds
374,Mecca,SA,21.4267,39.8261,71.04,54,0,11.14,clear sky
375,Nsanje,MW,-16.92,35.262,80.71,80,91,0.96,moderate rain
376,Michurinsk,RU,52.8978,40.4907,-5.71,91,79,3.67,broken clouds
377,Kavieng,PG,-2.5744,150.7967,83.16,74,83,17.49,broken clouds
378,Kuryk,KZ,43.2,51.65,46.2,64,0,16.49,clear sky
379,Abu Samrah,SY,35.3029,37.1841,49.68,82,100,20.27,overcast clouds
380,Monticello,US,45.3055,-93.7941,19.99,93,90,4.99,mist
381,San Quintin,MX,30.4833,-115.95,70.9,30,0,2.04,clear sky
382,Cidreira,BR,-30.1811,-50.2056,80.38,84,98,7.47,moderate rain
383,Sechura,PE,-5.5569,-80.8222,82.89,52,77,11.23,broken clouds
384,Alugan,PH,12.2188,125.4808,79.23,85,100,10.89,overcast clouds
385,Erzin,TR,36.9559,36.2,59.0,66,70,18.01,broken clouds
386,Zepce,BA,44.4267,18.0378,26.6,93,75,4.61,broken clouds
387,Charters Towers,AU,-20.1,146.2667,72.23,90,78,8.03,broken clouds
388,Igarka,RU,67.4667,86.5833,-9.15,89,100,23.33,light snow
389,Kattivakkam,IN,13.2167,80.3167,77.0,73,40,2.3,mist
390,Kibala,TD,9.1104,18.3463,87.8,25,0,4.5,clear sky
391,Mayo,US,38.8876,-76.5119,48.0,49,1,10.36,clear sky
392,Gizo,SB,-8.103,156.8419,83.62,76,56,10.4,broken clouds
393,Athens,GR,37.9795,23.7162,37.99,48,0,4.5,clear sky
394,Sidney,AU,-33.8679,151.2073,70.0,77,40,6.91,scattered clouds
395,Yumen,CN,40.2833,97.2,19.31,74,0,15.35,clear sky
396,Salamiyah,SY,35.0113,37.0532,48.85,83,100,18.77,overcast clouds
397,Ishigaki,JP,24.3448,124.1572,59.49,74,93,26.08,overcast clouds
398,Acajutla,SV,13.5928,-89.8275,80.6,50,0,5.75,clear sky
399,Yambio,SS,4.5721,28.3955,79.11,21,51,3.18,broken clouds
400,Alofi,NU,-19.0595,-169.9187,80.29,82,89,13.13,overcast clouds
401,Hambantota,LK,6.1241,81.1185,76.98,87,91,13.18,overcast clouds
402,West Wendover,US,40.7391,-114.0733,28.4,86,1,1.95,clear sky
403,Airai,TL,-8.9266,125.4092,61.0,100,100,1.12,light rain
404,Orsha,BY,54.5153,30.4053,-2.0,78,0,11.18,clear sky
405,Tessalit,ML,20.1986,1.0114,69.31,17,81,6.82,broken clouds
406,Tsabong,BW,-26.0217,22.401,83.71,16,13,9.89,few clouds
407,Santiago Del Estero,AR,-27.7951,-64.2615,84.99,40,9,7.0,clear sky
408,Codrington,AU,-38.2667,141.9667,59.2,81,100,10.58,overcast clouds
409,Zeya,RU,53.75,127.2667,-15.86,83,100,5.03,overcast clouds
410,Notodden,NO,59.5594,9.2585,19.99,93,100,1.01,overcast clouds
411,Inverell,AU,-29.7833,151.1167,66.99,80,83,3.94,broken clouds
412,Grand Gaube,MU,-20.0064,57.6608,81.0,79,91,11.01,overcast clouds
413,Verkhnyaya Inta,RU,65.9811,60.3094,-23.4,87,100,8.79,overcast clouds
414,Kalmunai,LK,7.4167,81.8167,77.2,85,89,5.84,overcast clouds
415,Galle,LK,6.0367,80.217,77.94,82,82,2.26,broken clouds
416,San Policarpo,PH,12.1791,125.5072,79.61,85,100,10.13,overcast clouds
417,Mahebourg,MU,-20.4081,57.7,80.6,83,40,11.5,scattered clouds
418,Konstantinovka,RU,49.6167,127.9833,-19.66,87,100,6.53,light snow
419,Daru,PG,-9.0763,143.2092,81.1,86,89,7.34,light rain
420,Aykhal,RU,66.0,111.5,-34.49,81,100,4.0,overcast clouds
421,Sao Joao Do Piaui,BR,-8.3581,-42.2467,93.29,34,97,8.16,overcast clouds
422,Gushikawa,JP,26.3544,127.8686,57.2,62,90,8.05,overcast clouds
423,Chabua,IN,27.4825,95.1736,61.84,65,0,3.6,clear sky
424,Skreia,NO,60.65,10.9333,18.0,93,75,5.75,light snow
425,Kovdor,RU,67.5662,30.4758,18.72,97,97,4.03,overcast clouds
426,Kathmandu,NP,27.7167,85.3167,48.2,87,20,2.3,mist
427,Haines Junction,CA,60.7522,-137.5108,17.6,86,80,2.3,broken clouds
428,Mendeleyevsk,RU,55.9082,52.2905,-5.8,84,90,8.95,snow
429,Samarai,PG,-10.6167,150.6667,82.99,80,45,13.6,scattered clouds
430,Dauphin,CA,51.1494,-100.0502,5.56,91,73,5.28,broken clouds
431,Kuvshinovo,RU,57.0295,34.1725,-2.61,92,5,2.75,clear sky
432,Maldonado,UY,-34.6667,-54.9167,75.0,64,75,25.32,broken clouds
433,Rawson,AR,-43.3002,-65.1023,67.62,50,0,12.88,clear sky
434,Surt,LY,31.2089,16.5887,58.1,67,8,17.02,clear sky
435,Bairiki,KI,1.3292,172.9752,78.8,89,20,9.22,few clouds
436,Manaring,PH,17.1729,121.9025,69.31,91,100,5.26,overcast clouds
437,Puerto Del Rosario,ES,28.5004,-13.8627,66.2,63,20,6.91,few clouds
438,Edd,ER,13.9297,41.6925,74.73,79,86,4.99,overcast clouds
439,Inirida,CO,3.8653,-67.9239,84.49,79,45,2.51,moderate rain
440,North Platte,US,41.1239,-100.7654,42.8,39,1,17.27,clear sky
441,Lubumbashi,CD,-11.6609,27.4794,66.51,93,97,4.05,moderate rain
442,Yar-Sale,RU,66.8333,70.8333,-12.69,89,100,15.61,light snow
443,Dakoro,NE,14.5106,6.765,79.03,16,34,10.89,scattered clouds
444,Cortez,US,37.3489,-108.5859,43.0,38,1,8.3,clear sky
445,Petit Goave,HT,18.4314,-72.8669,87.8,48,20,11.5,few clouds
446,Bisalpur,IN,28.3,79.8,53.73,61,0,4.18,clear sky
447,Ketchikan,US,55.3422,-131.6461,44.6,100,90,4.61,overcast clouds
448,Mariental,NA,-24.6333,17.9667,87.55,19,0,6.53,clear sky
449,Port Augusta,AU,-32.5,137.7667,64.4,77,90,13.8,overcast clouds
450,Show Low,US,34.2542,-110.0298,53.01,25,1,3.29,clear sky
451,Taoudenni,ML,22.6783,-3.9836,65.61,23,0,13.24,clear sky
452,Berwick,US,41.0545,-76.2333,39.0,71,93,1.99,overcast clouds
453,Palmer,US,42.1584,-72.3287,42.01,52,75,12.66,broken clouds
454,Clinton,US,42.587,-82.9199,37.99,87,90,9.22,overcast clouds
455,Tiksi,RU,71.6872,128.8694,-18.74,88,100,8.46,overcast clouds
456,Viedma,AR,-40.8135,-62.9967,78.01,34,0,14.74,clear sky
457,Enid,US,36.3956,-97.8784,50.0,34,20,25.32,few clouds
458,Cravo Norte,CO,6.3017,-70.2041,91.24,42,60,12.01,broken clouds
459,Peterhead,GB,57.5058,-1.7981,41.0,81,61,10.36,broken clouds
460,Bulgan,MN,48.8125,103.5347,6.49,82,36,1.86,scattered clouds
461,Belmonte,BR,-15.8631,-38.8828,86.0,66,20,6.91,few clouds
462,Tilichiki,RU,60.4667,166.1,-16.35,85,100,14.58,overcast clouds
463,Yulara,AU,-25.2406,130.9889,69.8,24,0,6.91,clear sky
464,Mouila,GA,-1.8685,11.0559,76.66,90,98,2.19,light rain
465,Sinnamary,GF,5.3833,-52.95,80.62,79,86,13.29,overcast clouds
466,Umm Kaddadah,SD,13.6017,26.6876,71.02,19,7,14.23,clear sky
467,Veraval,IN,20.9,70.3667,69.19,67,0,6.8,clear sky
468,Palamos,ES,41.8484,3.1291,52.0,25,29,25.79,scattered clouds
469,Shimoda,JP,34.6667,138.95,36.0,80,34,1.01,scattered clouds
470,Yellandu,IN,17.6,80.3333,66.83,83,0,4.32,clear sky
471,Zyryanka,RU,65.75,150.85,-37.66,83,100,4.03,overcast clouds
472,Redmond,US,47.674,-122.1215,46.99,96,89,2.01,overcast clouds
473,Vao,NC,-22.6667,167.4833,77.02,81,100,9.19,overcast clouds
474,Minot,US,48.2325,-101.2963,26.6,68,1,13.8,clear sky
475,Coihaique,CL,-45.5752,-72.0662,68.0,42,75,9.22,broken clouds
476,Havelock,US,34.8791,-76.9013,50.0,46,1,10.36,clear sky
477,Suraabad,AZ,40.8192,49.4687,48.2,71,0,13.8,clear sky
478,Grand Island,US,40.925,-98.342,42.8,42,1,19.57,clear sky
479,Jambi,ID,-1.6,103.6167,74.84,95,100,5.79,light rain
480,Rio Gallegos,AR,-51.6226,-69.2181,55.4,82,90,19.57,light rain
481,Soubre,CI,5.7856,-6.6083,86.5,48,12,2.68,few clouds
482,Kavarna,BG,43.4333,28.3333,23.0,80,0,9.22,clear sky
483,Dhidhdhoo,MV,6.8833,73.1,81.86,80,3,13.11,light rain
484,Severobaykalsk,RU,55.65,109.3167,-20.79,75,45,3.91,scattered clouds
485,Deputatskiy,RU,69.3,139.9,-33.21,86,100,1.48,overcast clouds
486,Bentong,MY,3.5181,101.9079,80.6,69,20,4.61,few clouds
487,Flin Flon,CA,54.7682,-101.865,-7.6,77,75,3.44,broken clouds
488,Krasnovishersk,RU,60.4078,57.082,-17.36,87,30,3.78,scattered clouds
489,Casambalangan,PH,18.3765,122.1274,71.85,86,100,20.18,overcast clouds
490,Wonthaggi,AU,-38.6044,145.5913,60.01,87,91,14.14,overcast clouds
491,Bagdarin,RU,54.4333,113.6,-29.54,74,0,2.73,clear sky
492,Lahan,NP,26.7296,86.4951,61.41,56,0,4.59,clear sky
493,Pitimbu,BR,-7.4706,-34.8086,87.8,58,40,17.27,scattered clouds
494,Chake Chake,TZ,-5.2459,39.7666,78.66,83,94,12.01,overcast clouds
495,Cururupu,BR,-1.8283,-44.8683,88.29,57,38,7.34,scattered clouds
496,Karpathos,GR,35.507,27.2132,48.2,49,20,25.32,few clouds
497,Ambalavao,MG,-21.8333,46.9333,72.0,86,75,1.16,light rain
498,Fengxian,CN,34.7039,116.5872,36.0,40,0,1.01,clear sky
499,Flers,FR,48.7372,-0.5747,41.0,87,75,6.91,broken clouds
500,Cockburn Town,TC,21.4612,-71.1419,80.6,69,40,8.05,scattered clouds
501,Fenton,US,42.7978,-83.7049,35.6,80,90,8.05,light snow
502,Ambon,ID,-3.6954,128.1814,84.99,82,100,4.0,light rain
503,Ayorou,NE,14.7308,0.9174,81.45,14,100,8.75,overcast clouds
504,Alyangula,AU,-13.8483,136.4192,73.4,100,75,11.5,broken clouds
505,Marsh Harbour,BS,26.5412,-77.0636,68.43,57,100,10.94,overcast clouds
506,Kigoma,TZ,-4.8769,29.6267,77.0,88,40,2.1,light rain
507,Tadine,NC,-21.55,167.8833,76.53,93,100,8.05,overcast clouds
508,Porto Novo,BJ,6.4965,2.6036,86.0,74,20,10.36,few clouds
509,Utevka,RU,52.9035,50.9495,-7.13,90,3,4.34,clear sky
510,Honningsvag,NO,70.9821,25.9704,37.4,81,75,18.41,broken clouds
511,Tutoia,BR,-2.7619,-42.2744,82.4,78,75,13.8,broken clouds
512,Abancay,PE,-13.6339,-72.8814,67.44,55,99,7.43,light rain
513,Genova,IT,44.5,9.0667,44.01,78,85,3.0,overcast clouds
514,Nizhniy Chir,RU,48.3597,43.0865,13.51,95,100,14.32,light snow
515,Pontes E Lacerda,BR,-15.2261,-59.3353,82.0,85,90,7.7,moderate rain
516,Price,US,39.5994,-110.8107,39.2,38,1,3.44,clear sky
517,Borogontsy,RU,62.6683,131.1683,-44.7,79,100,0.98,overcast clouds
518,Hanmer Springs,NZ,-42.5167,172.8167,48.96,71,18,7.23,few clouds
519,Dinguiraye,GN,11.3,-10.7167,85.37,13,81,4.32,broken clouds
520,Khasan,RU,42.4308,130.6434,15.94,82,39,9.22,scattered clouds
521,Taga,RO,46.95,24.05,18.0,86,90,1.14,overcast clouds
522,Chipinge,ZW,-20.1883,32.6236,68.63,100,100,4.99,moderate rain
523,Alghero,IT,40.5589,8.3181,55.4,71,40,14.97,scattered clouds
524,Kota Kinabalu,MY,5.9749,116.0724,71.6,94,40,6.91,light rain
525,Warah,PK,27.4481,67.7978,60.42,26,0,7.49,clear sky
526,Tongliao,CN,43.6125,122.2653,-4.14,84,45,12.48,scattered clouds
527,Coahuayana,MX,18.7333,-103.6833,77.0,50,40,4.05,scattered clouds
528,Taltal,CL,-25.4,-70.4833,70.27,59,6,5.12,clear sky
529,Murdochville,CA,48.9583,-65.5006,30.2,100,100,11.5,snow
530,Solnechnyy,RU,50.7214,136.6319,-12.37,88,100,0.98,light snow
531,Tamale,GH,9.4008,-0.8393,89.31,11,34,4.21,scattered clouds
532,Pizarro,CO,4.9533,-77.366,80.89,81,53,4.79,light rain
533,Barra Do Garcas,BR,-15.89,-52.2567,77.0,88,75,6.91,moderate rain
534,Mondovi,IT,44.396,7.8176,34.0,86,30,3.44,mist
535,Tsiroanomandidy,MG,-18.7667,46.0333,73.76,89,53,1.86,light rain
536,Vega De Alatorre,MX,20.0333,-96.6333,71.6,72,98,5.66,overcast clouds
537,Saint-Jean-Port-Joli,CA,47.2171,-70.2658,32.0,93,100,10.36,light snow
538,Inhambane,MZ,-23.865,35.3833,80.6,94,40,6.26,scattered clouds
539,Abha,SA,18.2164,42.5053,59.0,88,0,4.61,clear sky
540,Banjar,ID,-8.19,114.9675,78.8,89,75,8.05,moderate rain
541,Grindavik,IS,63.8424,-22.4338,33.8,93,75,16.11,broken clouds
542,Tecoanapa,MX,16.5167,-98.75,84.2,55,37,7.09,scattered clouds
543,Half Moon Bay,US,37.4636,-122.4286,68.0,32,1,6.91,clear sky
544,Kozhevnikovo,RU,56.2589,83.9714,14.0,89,99,8.99,overcast clouds
545,Nelson Bay,AU,-32.7167,152.15,64.4,88,91,5.59,overcast clouds
546,Vung Tau,VN,10.346,107.0843,74.35,72,85,7.14,overcast clouds
547,Ewo,CG,-0.8725,14.8206,80.96,65,72,3.94,light rain
548,Port Hardy,CA,50.6996,-127.4199,44.6,93,40,6.26,light rain
549,Kaseda,JP,31.4167,130.3167,30.0,80,50,5.01,scattered clouds
550,Damghan,IR,36.1683,54.348,43.25,61,20,1.97,few clouds
551,Paramonga,PE,-10.6667,-77.8333,75.02,69,41,13.09,scattered clouds
552,Iisalmi,FI,63.5592,27.1907,24.8,100,75,5.75,broken clouds
553,De Aar,ZA,-30.6497,24.0123,81.5,20,0,11.5,clear sky
554,Adilpur,PK,27.937,69.3187,53.6,66,0,4.61,haze
555,Mitsamiouli,KM,-11.3847,43.2844,81.88,76,3,8.3,clear sky
556,Syriam,MM,16.7722,96.2378,69.8,73,34,3.44,scattered clouds
557,Rapid Valley,US,44.0625,-103.1463,39.99,44,1,3.44,clear sky
558,Harnosand,SE,62.6323,17.9379,6.8,92,24,3.44,few clouds
559,Agadez,NE,19.75,10.25,65.03,24,95,10.18,overcast clouds
560,Abonnema,NG,4.7084,6.7931,89.6,58,20,2.3,few clouds
561,Lokoja,NG,7.8024,6.743,90.73,26,34,2.68,scattered clouds
562,Taman,RU,45.2117,36.7161,23.0,86,75,17.9,light snow
563,Rincon,US,32.296,-81.2354,54.0,37,40,13.8,scattered clouds
564,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-31.94,78,0,1.5,clear sky
565,Saint-Georges,GD,12.0564,-61.7485,86.0,62,40,23.02,light rain
566,Gornopravdinsk,RU,60.05,69.9,-6.61,91,98,5.57,overcast clouds
567,Sarlat-La-Caneda,FR,44.889,1.2166,37.99,86,84,4.18,broken clouds
568,Tabou,CI,4.423,-7.3528,80.6,78,10,6.96,light rain
569,Boyolangu,ID,-8.1181,111.8935,75.9,86,100,5.35,light rain
570,Saint-Francois,FR,46.4154,3.9054,36.0,93,40,5.75,scattered clouds
571,Elko,US,41.0002,-115.5012,35.01,80,1,3.15,clear sky
572,Darhan,MN,49.4867,105.9228,-2.24,84,33,2.75,scattered clouds
573,Carballo,ES,43.213,-8.691,53.01,92,64,1.01,broken clouds
574,Khandbari,NP,27.3747,87.2039,52.38,62,2,1.97,clear sky
575,Muzhi,RU,65.3667,64.6667,-17.32,88,100,7.2,overcast clouds
576,Farafangana,MG,-22.8167,47.8333,80.78,85,84,11.25,broken clouds
577,Simao,CN,22.7886,100.9748,44.71,94,100,2.95,overcast clouds
578,Monroe,US,43.1501,-77.6831,39.99,75,90,14.97,overcast clouds
579,San Jose,US,37.3394,-121.895,64.0,55,1,2.42,clear sky
580,Ambanja,MG,-13.6833,48.45,78.24,88,57,1.66,light rain
581,Kaohsiung,TW,22.6163,120.3133,57.2,67,75,8.05,broken clouds
582,Miandrivazo,MG,-19.5167,45.4667,82.09,82,47,4.47,light rain
583,Arona,ES,28.0996,-16.681,68.0,59,20,17.27,few clouds
584,San Patricio,US,28.017,-97.5169,69.01,52,1,9.22,clear sky
585,Bereda,ES,43.2686,-7.5406,51.01,94,96,1.01,overcast clouds
586,Konya,TR,38.1667,32.5,28.4,80,75,13.8,broken clouds
587,Savonlinna,FI,61.8699,28.88,23.0,93,90,5.75,overcast clouds
588,Wajima,JP,37.4,136.9,36.75,81,87,13.11,overcast clouds
589,Zhigansk,RU,66.7697,123.3711,-41.03,80,100,6.71,overcast clouds
590,Havoysund,NO,70.9963,24.6622,37.4,81,75,18.41,broken clouds
591,Dubbo,AU,-32.25,148.6167,57.2,67,83,3.44,broken clouds
592,Robertsport,LR,6.7533,-11.3686,81.39,76,0,11.74,clear sky
593,Vestmannaeyjar,IS,63.4427,-20.2734,37.4,81,75,25.32,broken clouds
594,Vakhrushi,RU,58.6847,50.0261,-13.59,89,0,2.46,clear sky
595,Kirkuk,IQ,35.4681,44.3922,54.03,53,79,11.1,broken clouds
596,Sergeyevka,KZ,53.88,67.4158,11.23,93,98,16.13,overcast clouds
597,Divnogorsk,RU,55.9594,92.3619,23.0,74,75,17.9,snow
598,Januaria,BR,-15.4833,-44.3667,85.21,53,100,4.38,overcast clouds
599,Sabang,ID,5.8933,95.3214,82.04,79,8,21.77,moderate rain
600,Hienghene,NC,-20.6833,164.9333,76.95,90,100,8.08,overcast clouds
601,Miles City,US,46.4083,-105.8406,26.6,68,1,9.22,clear sky
602,Vidim,RU,56.4088,103.1106,-8.32,90,100,6.04,light snow
603,Gat,IL,31.61,34.7642,55.99,56,64,1.99,light rain
604,Wellington,NZ,-41.2866,174.7756,62.6,59,10,23.02,clear sky
605,Kholmy,UA,51.871,32.6006,6.69,94,87,3.36,overcast clouds
606,Mazagao,BR,-0.115,-51.2894,95.0,49,40,9.22,scattered clouds
607,Henties Bay,NA,-22.116,14.2845,71.01,78,37,10.16,scattered clouds
608,Beringovskiy,RU,63.05,179.3167,-11.47,88,88,9.17,overcast clouds
609,Varzelandia,BR,-15.7014,-44.0275,82.27,53,94,8.28,overcast clouds
610,Byron Bay,AU,-28.65,153.6167,69.8,88,90,4.23,overcast clouds
611,Laguna,US,38.421,-121.4238,55.99,87,1,3.02,clear sky
612,Lulea,SE,65.5842,22.1547,-0.4,85,0,1.14,clear sky
613,Encheng,CN,22.1839,112.3026,49.14,50,79,5.08,broken clouds
614,Pipri,IN,19.8,75.5333,79.25,42,72,7.78,broken clouds
615,Mozelos,PT,41.8677,-8.3978,55.99,82,0,3.44,clear sky
616,Lensk,RU,60.7253,114.9278,-37.98,77,100,5.41,overcast clouds
617,Olafsvik,IS,64.8945,-23.7142,33.33,92,98,18.01,overcast clouds
618,Samana,DO,19.2056,-69.3369,84.2,79,20,9.22,few clouds
619,Lae,PG,-6.7221,146.9847,76.91,75,66,4.54,broken clouds
620,Dapdap,PH,12.062,125.4881,79.16,86,100,9.64,overcast clouds
621,Le Port,RE,-20.9373,55.2919,78.8,73,0,19.57,clear sky
622,Treinta Y Tres,UY,-33.2333,-54.3833,79.32,45,65,16.04,broken clouds
623,Leh,IN,34.1667,77.5833,17.29,63,79,1.83,broken clouds
624,Namibe,AO,-15.1961,12.1522,75.52,69,26,9.71,scattered clouds
625,Zaria,NG,11.1113,7.7227,76.15,18,0,10.02,clear sky
626,Rosario Oeste,BR,-14.8361,-56.4275,74.46,89,100,5.59,moderate rain
627,Mukhen,RU,48.1,136.1,-5.57,88,100,4.16,overcast clouds
628,Bardiyah,LY,31.7561,25.0865,54.23,59,60,19.57,broken clouds
629,Marystown,CA,47.1666,-55.1483,38.71,94,100,27.42,moderate rain
630,Yatou,CN,37.15,122.3833,28.58,82,38,10.29,scattered clouds
631,Kysyl-Syr,RU,63.8986,122.7617,-38.72,81,100,2.86,overcast clouds
632,Fort Frances,CA,48.5999,-93.4003,18.0,86,90,4.61,overcast clouds
633,Sorong,ID,-0.8833,131.25,78.96,86,100,5.3,overcast clouds
634,Artyom,AZ,40.4723,50.333,48.2,71,0,13.8,clear sky
635,Razdolinsk,RU,58.4211,94.6658,-6.32,91,100,2.86,light snow
636,Kiunga,PG,-6.1219,141.2906,74.53,98,100,3.98,very heavy rain
637,Llandrindod Wells,GB,52.2416,-3.3787,42.01,91,100,7.67,overcast clouds
638,Keningau,MY,5.3378,116.1602,71.6,94,40,6.91,heavy intensity rain
639,Muli,MV,2.9167,73.5667,82.2,71,0,7.36,clear sky
640,Bitung,ID,1.4451,125.1824,78.8,89,40,4.61,light rain
641,Sarrebourg,FR,48.7333,7.05,36.0,100,90,8.05,overcast clouds
642,Ca Mau,VN,9.1769,105.15,72.16,83,19,4.74,few clouds
643,Nosy Varika,MG,-20.5833,48.5333,80.58,87,92,8.81,overcast clouds
644,Waingapu,ID,-9.6567,120.2641,78.96,79,97,5.01,light rain
645,Shache,CN,38.4167,77.2406,20.59,80,42,1.61,scattered clouds
646,Biltine,TD,14.5333,20.9167,71.47,17,0,7.36,clear sky
647,Wiang Sa,TH,8.6359,99.3666,71.56,89,26,2.33,scattered clouds
648,Champerico,GT,14.3,-91.9167,86.0,70,40,6.91,scattered clouds
649,Carbonear,CA,47.7332,-53.2148,36.0,100,90,14.97,light intensity drizzle
650,Kourou,GF,5.1552,-52.6478,86.0,66,75,13.8,broken clouds
651,Viransehir,TR,37.2353,39.7631,45.19,95,100,10.89,light rain
652,Aberdeen,GB,57.1437,-2.0981,41.0,81,99,10.36,overcast clouds
653,Yerbogachen,RU,61.2767,108.0108,-43.56,79,77,3.98,broken clouds
654,Tpig,RU,41.7801,47.589,30.88,77,61,9.46,broken clouds
655,Foix,FR,42.8333,1.5833,44.01,40,100,6.98,overcast clouds
656,Bonavista,CA,48.6499,-53.1147,35.01,100,100,6.91,overcast clouds
657,Newport,GB,51.5877,-2.9984,45.0,85,100,7.83,overcast clouds
658,Goedereede,NL,51.8175,3.9806,44.01,90,58,4.0,broken clouds
659,Shubarshi,KZ,48.5872,57.1869,16.57,93,46,6.42,scattered clouds
660,Pottsville,US,40.6857,-76.1955,39.99,71,52,10.0,broken clouds
661,Catamarca,AR,-28.4696,-65.7852,81.0,54,7,1.99,clear sky
662,Gari,RU,59.4307,62.3497,-9.72,90,88,5.61,overcast clouds
663,Achacachi,BO,-16.05,-68.6833,51.75,66,92,6.51,light rain
664,Port-Cartier,CA,50.0334,-66.8654,30.99,93,100,10.36,snow
665,Teya,RU,60.3778,92.6267,-6.38,88,100,3.98,overcast clouds
666,Pekan,MY,3.4836,103.3996,75.2,83,20,6.91,few clouds
667,Grahamstown,ZA,-33.3042,26.5328,69.01,86,54,7.23,broken clouds
668,Faya,SA,18.3851,42.4509,59.0,88,0,4.61,clear sky
669,Kalmar,SE,56.6616,16.3616,24.01,92,20,3.27,few clouds
670,Benguela,AO,-12.5763,13.4055,77.11,70,10,7.94,clear sky
671,Susaki,JP,33.3667,133.2833,33.06,88,0,5.23,clear sky
672,Thinadhoo,MV,0.5333,72.9333,82.6,67,93,2.48,overcast clouds
673,Shumskiy,RU,54.8318,99.1328,13.6,93,100,3.69,overcast clouds
674,Dzilam Gonzalez,MX,21.2833,-88.9333,73.65,51,97,6.26,overcast clouds
675,Mount Isa,AU,-20.7333,139.5,82.4,12,21,14.97,few clouds
676,Gurmatkal,IN,16.8667,77.4,69.64,59,3,9.15,clear sky
677,Shu,KZ,43.5983,73.7614,24.15,91,43,1.77,scattered clouds
678,Baykalsk,RU,51.5058,104.1469,15.91,87,86,3.76,overcast clouds
679,Gimli,CA,50.6336,-96.9907,10.4,72,96,13.8,overcast clouds
680,Pyinmana,MM,19.7333,96.2167,61.57,66,3,2.15,clear sky
681,Manokwari,ID,-0.8667,134.0833,78.76,77,100,5.32,overcast clouds
682,Lasa,IT,46.6166,10.7002,30.99,74,90,8.05,overcast clouds
683,Kuala Terengganu,MY,5.3302,103.1408,78.8,73,40,6.91,scattered clouds
684,Puerto Escondido,MX,15.85,-97.0667,80.6,74,40,3.44,scattered clouds
685,Los Llanos De Aridane,ES,28.6585,-17.9182,66.2,63,75,8.05,broken clouds
686,Manta,EC,-0.95,-80.7333,82.4,69,20,8.05,few clouds
687,Beyneu,KZ,45.3167,55.2,35.2,85,95,13.51,overcast clouds
688,Maradi,NE,13.5,7.1017,89.6,11,0,9.22,clear sky
689,Watertown,US,42.3709,-71.1828,44.01,49,75,20.71,broken clouds
690,Osorno,CL,-40.5667,-73.15,68.0,56,75,6.91,broken clouds
691,Kashi,CN,39.4547,75.9797,21.2,73,37,6.71,scattered clouds
692,Thunder Bay,CA,48.4001,-89.3168,21.99,67,20,4.61,few clouds
693,Durres,AL,41.3231,19.4414,30.2,64,20,4.61,few clouds
694,Markova,UA,48.6758,24.4138,21.2,79,75,13.42,light snow
695,Nezhinka,RU,51.7676,55.3694,-7.6,84,53,4.47,broken clouds
696,Palau,PW,7.503,134.621,75.2,100,90,5.75,light rain
697,Manali,IN,13.1667,80.2667,77.0,73,40,2.3,mist
698,Dobson,US,36.3957,-80.7226,45.0,53,1,4.61,clear sky
699,Batagay-Alyta,RU,67.8006,130.4114,-34.11,82,100,1.66,overcast clouds
700,Bukama,CD,-9.2,25.85,72.36,88,92,0.54,overcast clouds
701,Antofagasta,CL,-23.65,-70.4,73.99,64,20,13.8,few clouds
702,Bulungu,CD,-4.55,18.6,78.75,66,97,1.88,overcast clouds
703,Lodja,CD,-3.4833,23.4333,73.49,75,54,2.17,broken clouds
704,Batemans Bay,AU,-35.7167,150.1833,55.99,90,2,1.99,clear sky
